longitude,latitude,sample_id,uid,timestamp,tweet,emotion_ct,happy,sad,neutral,angry,fear,surprise,disgust,emotions
-95.36045865,29.75279397,214,26123,8/6/2017 20:54,Houston Restaurant Weeks is here and on the blog we've got the insider tips on how to navigate� https://t.co/h24XjIOYpa,1,,,,1,,,,angry
-95.46054913,29.74279727,214,26127,8/26/2017 17:22,Hope everyone in Houston is staying high and dry right now! If you've got cabin fever and� https://t.co/mSa5EXsRpy,2,2,,,,,,,happy
-95.46240931,29.74335882,214,26132,9/5/2017 16:26,GREAT NEWS! Houston Restaurant Weeks has been extended through September 30! No time like the� https://t.co/eAAywujryS,1,,,,1,,,,angry
-95.3996367,29.7388249,214,26136,10/1/2017 15:24,Have you been to the Confetti Room installation? It's here until Oct. 14! On the blog now are 5� https://t.co/ZTLoYSsSEx,1,1,,,,,,,happy
-95.61660523,29.65885083,208,26375,8/23/2017 1:34,celebrating life ?????? @ City of Sugar Land https://t.co/uTPc2VDxUg,4,1,,2,1,,,,happy neutral angry
-95.45484335,29.75213038,266,26795,7/24/2017 22:39,"The Women's Home Renu &amp; Redo 2017 fashion fundraiser co chairs, Mimi Irvin, Gregg Harrison, and� https://t.co/6a3uxW7jS9",3,2,,1,,,,,happy neutral
-95.37782,29.75299,266,26805,8/6/2017 21:32,"pheel_burt , lbenjawoman @ Belle Station https://t.co/gtcq0TQh4x",5,5,,,,,,,happy
-95.37782,29.75299,266,26806,8/6/2017 23:06,Elena's birthday 2017 @ Belle Station https://t.co/4kO96mNOUs,1,1,,,,,,,happy
-95.37782,29.75299,266,26807,8/6/2017 23:36,Happy Birthday 2017 elenapallis @ Belle Station https://t.co/d4zVOOaFz9,9,7,1,1,,,,,happy sad neutral
-95.4511389,29.7415934,266,26821,8/13/2017 20:49,Happy birthday mechie143 @ Bosscat Kitchen+Libations https://t.co/TBjOwLA2Gw,2,2,,,,,,,happy
-95.42576684,29.7424123,266,26841,9/22/2017 0:16,"Tony Tripolo, author of ""The Successful CFO"" with publisher Sequoia Schmidt of Di Angelo� https://t.co/FZYZKFdNkj",2,2,,,,,,,happy
-95.3559,29.75002,266,26844,10/1/2017 5:52,Nikki's birthday  nikkirosesnyder at Chapman and Kirby @ Chapman &amp; Kirby https://t.co/tja4AAIKHg,3,3,,,,,,,happy
-95.3972539,29.5992423,265,26909,8/18/2017 2:52,[[THIS SATURDAY]] Get ready to show us your COLORS ??� https://t.co/UuKJzyy8k1,3,,,2,1,,,,neutral angry
-95.56074629,29.78011348,263,26925,9/28/2017 2:44,"HOUNITED WE STAND
Un peque�o recordatorio de la solidaridad que seguimos presenciando en nuestra� https://t.co/nd8A93bh35",1,,1,,,,,,sad
-95.47444,29.7049,261,27012,8/3/2017 17:57,Casual Thursday at Canahuati Insurance Agency. @ Farmers Insurance� https://t.co/5QyxN1BHyk,1,,,1,,,,,neutral
-95.40716038,29.94698624,260,27092,9/30/2017 4:03,"A lil college football, a Buffalo chicken spinach wrap and a glass� https://t.co/sDuKTlu8eO",1,,,,,,1,,surprise
-95.3832,29.7629,259,27293,8/19/2017 5:58,"Just posted a photo @ Houston, Texas https://t.co/B774shptkI",2,1,,,1,,,,happy angry
-95.3832,29.7629,251,27967,8/6/2017 21:34,"Go different places and enjoy it, travel to see different things cause you earned it, but never� https://t.co/rN8d90YEsV",1,1,,,,,,,happy
-95.3832,29.7629,250,27990,8/18/2017 13:57,"Just posted a photo @ Houston, Texas https://t.co/eflFsO2Bwd",2,2,,,,,,,happy
-95.37326,29.72028,241,28401,7/31/2017 13:58,Yah...Tengo familia en H-Town too... uncle Ju king_julian_lionpack� https://t.co/N5ri4w9QcH,1,,,1,,,,,neutral
-95.585516,29.633893,240,28500,8/21/2017 0:52,"It's the most wonderful time of the year!
????????????????????

Just Delicious Ladies Only FFL is back! 6� https://t.co/zwNY0zoP6c",10,9,,1,,,,,happy neutral
-95.45917992,29.76705363,240,28502,8/23/2017 14:00,Throwback to when I started taking daily photos. 4 years ago when they were babies! Kindergarten� https://t.co/n9DKUrYUNh,3,2,,1,,,,,happy neutral
-95.59248684,29.59434305,240,28504,8/25/2017 5:45,"Rest In Peace to my father John Dale Davis. Gone 23 years, you have been missed. 

I hope you� https://t.co/fehjZAIr1z",4,2,,1,1,,,,happy neutral angry
-95.4674,29.685,240,28514,9/1/2017 23:51,Look at this group! We had no idea what we were in for today. Thank you to all of the folks and� https://t.co/dbb33llCfG,6,6,,,,,,,happy
-95.4674,29.685,240,28515,9/2/2017 2:21,"Houston: We can mobilize demo teams if you message me Address, Time, needs. I can not promise� https://t.co/8K1bioFPWh",2,2,,,,,,,happy
-95.4634,29.704,240,28521,9/9/2017 0:29,"10 Year Old Fantasy Football League Draft. Talk about stress. 

Morgan actually logged us off� https://t.co/h3CmIfrPzh",1,1,,,,,,,happy
-95.43395759,29.67391445,240,28525,9/29/2017 1:32,"Post from David: 

Coach ""Comet""!!!!!

A special thanks to Chris ""Comet"" Cunningham for coming� https://t.co/K8PljaduM6",1,1,,,,,,,happy
-95.36,29.73,312,30020,7/30/2017 18:22,Huh Mann frr frr ass soon as I get a down babe tha ski is tha limit.� https://t.co/RXJFlpPdfo,1,1,,,,,,,happy
-95.36,29.73,312,30030,8/2/2017 1:56,Huh Mann frr frr I had to alow a few goofy ass niggas to see it now� https://t.co/KjiRnMWPzg,4,,3,1,,,,,sad neutral
-95.36696744,29.61631924,312,30041,8/6/2017 18:25,Ha ha I bet you ain't heard I'm broak goofy ass bihhhhhh true story.� https://t.co/KWXRc29xNm,1,,,1,,,,,neutral
-95.3574,29.7607,312,30047,8/11/2017 17:57,Huh Mann frr frr true story. ...J3 103 @ Harris County Civil Justice� https://t.co/mjywW8A2aF,5,1,1,1,,2,,,happy sad neutral fear
-95.36696744,29.61631924,312,30049,8/12/2017 0:33,Smh poor tink tink OMG damn it...True story @ J3 Barn and Stables https://t.co/MXs79mZpjW,2,,2,,,,,,sad
-95.36,29.73,312,30053,8/12/2017 22:21,Ha ha old goofy ass nigga cause I be happy than a bihhh when I'm in� https://t.co/u20zr4Bnvh,1,,,,,1,,,fear
-95.36,29.73,312,30054,8/12/2017 22:39,"Tuh no gawd frr frr @ Third Ward, Houston https://t.co/79EeVXlDmb",4,1,,1,1,,1,,happy neutral angry surprise
-95.36,29.73,312,30057,8/13/2017 1:51,Huh Mann no frr frr Coon booty what's understand needs no� https://t.co/NAcKVslVDd,2,,,,,,2,,surprise
-95.2603465,29.820527,312,30073,8/14/2017 16:45,Apply for the position today a no thot left behind movement true� https://t.co/pDn7SHdOL8,1,,,,,1,,,fear
-95.36696744,29.61631924,312,30089,8/18/2017 13:39,Interesting question ladies can u elaborate frr frr J3 103 @ J3 Barn� https://t.co/f4hFsJRhvr,1,,,,,,1,,surprise
-95.28392,29.78251,312,30109,8/24/2017 19:46,Tuh no Bullshit frr frr I'm just being honest @ Tenaris Global Services https://t.co/9KKxmXvvCU,1,,,1,,,,,neutral
-95.36,29.73,312,30116,8/26/2017 14:52,Get at me they are going 2 foe a 1$ cum on trying to get it on� https://t.co/0kK6uJboo9,1,,,,1,,,,angry
-95.36,29.73,312,30117,8/26/2017 15:39,"Huh Mann frr frr I'm just being honest @ Third Ward, Houston https://t.co/Kc63N2QSVx",1,,,,,,1,,surprise
-95.35667,29.6454,312,30126,8/27/2017 23:09,Factz batting 500 I ain't miss one yet I put my focus on so don't� https://t.co/9esqUM1zLh,1,,,,1,,,,angry
-95.36,29.73,312,30146,9/1/2017 3:57,"Frr frr cum hear booty head issa sorry @ Third Ward, Houston https://t.co/wphNy3NW1G",2,1,,1,,,,,happy neutral
-95.36,29.73,312,30148,9/2/2017 17:25,Ha ha old goofy ass pink belt ass nigga true story so now u big mad� https://t.co/b2058FTG3i,2,,,2,,,,,neutral
-95.36,29.73,312,30149,9/2/2017 19:37,"Tuh sis no shade but it's true smh @ Third Ward, Houston https://t.co/PRigJPJj2b",4,3,,1,,,,,happy neutral
-95.36,29.73,312,30151,9/3/2017 1:50,"Suck it slow bihhhh. .....J3 103 @ Third Ward, Houston https://t.co/7b5YN5Vtye",1,1,,,,,,,happy
-95.36,29.73,312,30160,9/4/2017 23:43,Ha ha I bet knock Gull gone do something safe like play in traffic� https://t.co/CV3Ww30Ik5,1,,,1,,,,,neutral
-95.2603465,29.820527,312,30172,9/6/2017 14:53,"My opinion @ Northeast Houston, Houston, Texas https://t.co/KlB3Yd3iJP",1,1,,,,,,,happy
-95.25959631,29.84863523,312,30175,9/6/2017 18:17,Sitting in pipe yard sleepy than a bihhhh @ Mesa Rd https://t.co/WSD9c6g5gN,1,,,1,,,,,neutral
-95.25959631,29.84863523,312,30176,9/6/2017 18:30,Blame it on my roots Bottom boy bihhhh @ Mesa Rd https://t.co/ErTGkBE748,1,,1,,,,,,sad
-95.36696744,29.61631924,312,30179,9/6/2017 23:19,So stop playing with me u Lil hoer now I see why yo nickname poodie� https://t.co/49rqZ6bjPg,3,3,,,,,,,happy
-95.36696744,29.61631924,312,30195,9/8/2017 20:02,Ha ha no bullshit frr frr @ J3 Barn and Stables https://t.co/oFmhdMJ6iV,1,1,,,,,,,happy
-95.2603465,29.820527,312,30206,9/11/2017 11:16,"If u don't get yo goofy ass on nigga true story @ Northeast Houston,� https://t.co/FP4FGHdG7i",1,,,,,1,,,fear
-95.2603465,29.820527,312,30207,9/11/2017 11:21,FYI food for thoughts ladies just my thoughts. ...J3 103 @ Northeast� https://t.co/d3K7dZLwWq,1,1,,,,,,,happy
-95.2603465,29.820527,312,30208,9/11/2017 12:53,"Hello World true story @ Northeast Houston, Houston, Texas https://t.co/UeQeTydbLy",2,1,1,,,,,,happy sad
-95.2603465,29.820527,312,30210,9/11/2017 13:15,"On God true story. ..just my opinion J3 @ Northeast Houston,� https://t.co/RauemqHfKQ",1,,1,,,,,,sad
-95.36,29.73,312,30214,9/11/2017 23:05,"Ha ha Coon booty bihhh what you saying @ Third Ward, Houston https://t.co/49Sq1G2Vcy",1,1,,,,,,,happy
-94.971381,29.845685,312,30223,9/13/2017 14:31,Hello World in tha hood and out bihh it's all tha same true story.� https://t.co/FmbmfewEmY,1,,1,,,,,,sad
-95.27954,29.68563,312,30227,9/13/2017 22:28,Hello World true story frr frr @ Kelley's Country Cookin https://t.co/RknTjaknOf,1,1,,,,,,,happy
-95.25959631,29.84863523,312,30231,9/15/2017 16:23,Moodathin tgif @ Mesa Rd https://t.co/l5VhpAMTE3,1,,,1,,,,,neutral
-95.36,29.73,312,30233,9/15/2017 18:38,"Let tha church say amen @ Third Ward, Houston https://t.co/ybxlSSh4Gq",2,,,,,,2,,surprise
-95.37986029,29.67542006,312,30247,9/17/2017 18:04,Hello World u better know it....J3 103 @ Texas Steel Conversion https://t.co/8zZEuKceDJ,1,,,,,1,,,fear
-95.2603465,29.820527,312,30279,9/22/2017 4:55,"Im just saying frr frr @ Northeast Houston, Houston, Texas https://t.co/X4CzC7C1h7",2,,1,1,,,,,sad neutral
-95.3832,29.7629,312,30286,9/22/2017 21:43,"Poor tink tink izza burn huh sis @ Houston, Texas https://t.co/XgwAtFGCU9",1,,,,1,,,,angry
-95.3623099,29.70152,312,30292,9/23/2017 13:40,Huh mann frr frr @ Chase Bank https://t.co/QkIA7OCJ1z,1,1,,,,,,,happy
-95.36,29.73,312,30297,9/23/2017 19:16,"Bihhhh what u mean im Goldie true story....J3 103 @ Third Ward, Houston https://t.co/2xMMkJzFoN",1,,,,,1,,,fear
-95.36696744,29.61631924,312,30306,9/25/2017 22:29,I'm just sit this on yea tyme line's true story...J3 103 @ J3 Barn� https://t.co/igDZiXxTS1,2,,1,,1,,,,sad angry
-95.35641,29.64102,312,30317,9/26/2017 22:52,Tuh no bullshit no edge control crew true story...J3 103 @ Main 1� https://t.co/dBAYCvNOD8,3,1,,1,1,,,,happy neutral angry
-95.3832,29.7629,312,30321,9/27/2017 13:09,"Kmsl im just being honest go dj thats my dj.. @ Houston, Texas https://t.co/FE7P3YvoXy",2,,1,1,,,,,sad neutral
-95.15591214,29.83830771,312,30326,9/27/2017 19:56,Kmsl huh mann puff puff pass @ OFS International LLC https://t.co/pVzAZq8Xi7,1,1,,,,,,,happy
-95.2603465,29.820527,312,30328,9/27/2017 22:08,"Tuh no bullshit frr frr booty head @ Northeast Houston, Houston, Texas https://t.co/IiATpvaDyz",2,2,,,,,,,happy
-95.2603465,29.820527,312,30335,9/29/2017 12:16,Im trying to tell u true story frr frr..GM World J3 @ Northeast� https://t.co/GypQvy39Ni,1,,,1,,,,,neutral
-95.37889217,29.74030649,303,31287,8/8/2017 1:31,"We just pulled off da muffuccin lot, me and da homie XO Houston's next great� https://t.co/6EyAyuGokm",1,,,1,,,,,neutral
-95.37889217,29.74030649,303,31293,8/8/2017 2:10,My nigga Poonie AMG lookin good outchea!!! Houston's next great producer/artist...Doin me....all� https://t.co/whYvqAo1m2,1,,,1,,,,,neutral
-95.37889217,29.74030649,303,31296,8/8/2017 2:43,Bosses to the front Houston's next great producer/artist...Doin me....all day� https://t.co/nn7M9Tp7kk,1,1,,,,,,,happy
-95.3832,29.7629,293,31491,8/17/2017 16:02,"Introducing ""The Wild Card""

New video alert ??!

On 8/17/17 we are introducing our debut video� https://t.co/eb7eV9L0kE",1,,1,,,,,,sad
-95.3832,29.7629,293,31492,8/17/2017 17:02,"Introducing ""The Queen &amp; The Rebel""

New video alert ??!

On 8/17/17 we are introducing our debut� https://t.co/0KYEfmovZS",2,1,1,,,,,,happy sad
-95.5091476,29.6603394,282,31900,9/24/2017 16:38,Thanks to elusher2000 and the_grace_houston for bring a light in the� https://t.co/Z0h85dHoMq,1,1,,,,,,,happy
-95.3832,29.7629,278,31993,7/30/2017 22:42,Houston never disappoints. Especially when you have friends like� https://t.co/HzMZgoSjpg,3,3,,,,,,,happy
-95.49423,29.79829,351,32389,8/16/2017 23:48,We had such an awesome 1st day!  Here is the first of many pictures - our first class picture!� https://t.co/u2HvQler8k,11,7,1,3,,,,,happy sad neutral
-95.49423,29.79829,351,32394,8/18/2017 22:54,"What a day we had. 5, yes 5, teeth lost!  3 during the actual school day and 2 during Extended� https://t.co/grnndfTfKG",4,3,,,,1,,,happy fear
-95.49423,29.79829,351,32406,9/5/2017 18:09,It was so great to see everyone back at school today and have our little family reunited!  What� https://t.co/fOGsWeuR7k,4,,2,2,,,,,sad neutral
-95.49423,29.79829,351,32411,9/13/2017 18:25,Exciting times this morning at the Groundbreaking Ceremony!  He has so many great things in� https://t.co/9d91fUtDOc,7,5,,1,,,1,,happy neutral surprise
-95.49423,29.79829,351,32412,9/13/2017 18:26,We got to meet with our 4th Grade Buddies for the first time during the Groundbreaking Ceremony� https://t.co/QspdyfgoZp,6,,1,4,1,,,,sad neutral angry
-95.49423,29.79829,351,32414,9/15/2017 23:17,"Today was the first Pep Rally of the year. We didn't win the spirit stick, but it's not for a� https://t.co/LSa9MNbQE4",4,,1,,1,,2,,sad angry surprise
-95.49423,29.79829,351,32423,9/27/2017 15:44,We gathered this morning with the entire school to praise Him and pray!  Thousands of students� https://t.co/OQFZPu6qKf,8,,,3,5,,,,neutral angry
-95.49423,29.79829,351,32424,9/27/2017 19:11,Our first coupons were earned this week for reaching 100 points!  Today  a Friendly Lunch Coupon� https://t.co/nGnjCfvrKS,1,,1,,,,,,sad
-95.34138889,29.98444444,348,32924,7/27/2017 6:17,This Italian is going to give this other Italian a VIP Tour of South Beach Miami!! Bikinis &amp;� https://t.co/vU22l9JK4b,1,1,,,,,,,happy
-95.40929651,29.68460926,346,33214,9/15/2017 20:03,Cooking for the Troops &amp; First Responders - Big THANK YOU!� https://t.co/Z3DQNK8F1x,1,1,,,,,,,happy
-95.4331,29.7158,343,33363,8/24/2017 21:51,Designing a space that's pleasing to the eye is about bringing together the perfect balance of� https://t.co/I3GNa7K8O8,1,1,,,,,,,happy
-95.3832,29.7629,342,33381,8/25/2017 22:32,Waiting for a storm ? to hit but I still got my mail!! So excited to use these!! ??????????????????� https://t.co/U5QLP7F4SH,1,,,1,,,,,neutral
-95.3832,29.7629,335,33728,7/31/2017 2:03,"If your beer come close to me. It ain't gonna be home when it's post to be??
Enjoying a� https://t.co/r8v2gdqZa3",2,1,,1,,,,,happy neutral
-95.3832,29.7629,335,33777,9/6/2017 1:02,"Life and beer are very similar...chill for best results.
Enjoying this beautiful ??? with a� https://t.co/B6WmtJBFQR",1,,1,,,,,,sad
-95.3832,29.7629,335,33778,9/6/2017 17:27,"I came in like a cannon ball.??
Huge thanks to what_evs_88 for this thirst quenching� https://t.co/vFQsnh0IQa",2,1,,,1,,,,happy angry
-95.3832,29.7629,335,33784,9/10/2017 22:53,"Start the day with a ?? and finish it with an ice cold ??. @ Houston, Texas https://t.co/oHATZ7w63c",1,1,,,,,,,happy
-95.3607517,29.7635301,335,33791,9/16/2017 17:20,"Have you tried this Berry Medilow from saintarnoldbrewing?
Boiler room kicked up berry nicely� https://t.co/El6QzRrXwu",1,1,,,,,,,happy
-95.4220393,29.8216231,335,33794,9/17/2017 22:42,"Sundays well spent!
Loving this greatheightsbrewing West Coast IPA. @ Great Heights Brewing Company https://t.co/H5VcegdJXY",1,1,,,,,,,happy
-95.3832,29.7629,335,33801,9/22/2017 0:02,"Dear Craft Beer, 
We've been friends for so long I can't remember which one of us is the bad� https://t.co/HoJzeuQ0HX",1,1,,,,,,,happy
-95.46135,29.75029,335,33812,9/27/2017 23:13,"To peach his own ??.
Finally checking out the wonderful Wednesday offering wholefood with a� https://t.co/pRQ6J3lNEF",1,1,,,,,,,happy
-95.33493519,29.8570403,335,33818,9/30/2017 19:30,Let's give them pumpkin to talk about. How about (my new found) love for Raven Hill pumpkin� https://t.co/1YnXIT26Ow,2,2,,,,,,,happy
-95.3832,29.7629,332,34150,8/6/2017 14:08,Ralax ?? Mae house ??I love you thank you we have good time @� https://t.co/ZVECf8Z433,1,,1,,,,,,sad
-95.38817247,29.71843592,394,36332,7/27/2017 2:10,Sprints...Does a Body Good! SBFitness The Active LIFESTYLE! @ Shaped Bodies Fitness https://t.co/S5eiWQ3q7H,3,1,,,1,,,1,happy angry disgust
-95.38817247,29.71843592,394,36335,8/1/2017 2:18,Life comes at you Fast! There are no do overs here on earth.  Do what you feel when you feel it.� https://t.co/6XFbWvVXth,3,2,1,,,,,,happy sad
-95.38817247,29.71843592,394,36337,8/8/2017 2:35,Better Days Are Ahead Of You. Stay Consistent. Muggy Monday! SBFitness The Active LIFESTYLE!� https://t.co/aoWWpIYsMB,6,6,,,,,,,happy
-95.47365,29.71341,394,36339,8/9/2017 2:33,Push through. This sciatica tried it tonight! Thank goodness for a great trainer� https://t.co/yGoEtzlucI,1,1,,,,,,,happy
-95.38817247,29.71843592,394,36342,8/15/2017 2:20,Another Blessed Day...hot as HELL but Blessed. Whew...whose ready for the fall! SBFitness The� https://t.co/EjKitdJVBQ,6,2,1,1,1,,1,,happy sad neutral angry surprise
-95.38817247,29.71843592,394,36344,8/17/2017 2:10,It's so important to take the time out for You. Nothing will ever be more important than your� https://t.co/CMqF9x04fg,11,6,2,1,2,,,,happy sad neutral angry
-95.38817247,29.71843592,394,36345,8/22/2017 3:07,"Missed the eclipse??
But didn't miss our workout. Priorities. SBFitness The Active LIFESTYLE!� https://t.co/BETsuw3KJw",6,5,1,,,,,,happy sad
-95.3906937,29.7374496,394,36350,8/25/2017 2:25,"We got ours in...your turn!

25 burpees, 25 rolling planks, 25 lunges, 25 squats (4� https://t.co/FgJpbDYRXY",1,1,,,,,,,happy
-95.38817247,29.71843592,394,36352,9/4/2017 17:27,"Trying to get back to ""normal"". Quick morning workout. Feels Good To Be Back!! SBFitness The� https://t.co/wnascxbSZN",3,2,,1,,,,,happy neutral
-95.38817247,29.71843592,394,36354,9/7/2017 2:35,Love this time of year when the weather is simply perfect. Felt amazing on our run. Enjoyed it� https://t.co/s0Im4Pcqch,5,5,,,,,,,happy
-95.3906937,29.7374496,394,36355,9/8/2017 2:12,"The results you see is the work you put in. Gotta work for it.

Today was a Good Day in my Ice� https://t.co/KiVD3nGWG5",5,5,,,,,,,happy
-95.38817247,29.71843592,394,36356,9/12/2017 2:10,Just another Maniac Monday...when your team puts a smile on your face! All is well in the world.� https://t.co/DZkh5dW4ZF,6,6,,,,,,,happy
-95.38817247,29.71843592,394,36357,9/14/2017 2:37,"Strong is Beautiful! 
Fit is Beautiful! 
You are Beautiful! 

Every Action has a Reaction. 
Put� https://t.co/dJBRxvKLFx",8,6,,1,1,,,,happy neutral angry
-95.3906937,29.7374496,394,36358,9/15/2017 3:03,Gotta Love The Life! Full body workouts that WORK. If you're gonna do it Go All In! SBFitness� https://t.co/3xMaF5rtlV,6,5,,1,,,,,happy neutral
-95.2436389,29.654415,389,36457,7/24/2017 17:22,"Motivational Monday!!!
Get off your butt!  You won�t get the butt you want by sitting on it.� https://t.co/oxcMG0eQtV",4,1,2,,1,,,,happy sad angry
